,date-time,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
0,2022-03-16 16:00:00,0.0,0.0,0.0,0.09
1,2022-03-16 17:00:00,0.0,0.0,0.0,0.09000000000000001
2,2022-03-16 18:00:00,0.0,0.0,0.0,0.09000000000000001
3,2022-03-16 19:00:00,0.0,0.0,0.0,0.09000000000000001
4,2022-03-16 20:00:00,0.0,0.0,0.0,0.09000000000000001
5,2022-03-16 21:00:00,0.0,0.0,0.0,0.09000000000000001
6,2022-03-16 22:00:00,0.0,0.0,0.0,0.09000000000000001
7,2022-03-16 23:00:00,0.0,0.0,0.0,0.09000000000000001
8,2022-03-17 00:00:00,0.0,0.0,0.0,0.09000000000000001
9,2022-03-17 01:00:00,0.0,0.0,0.0,0.09000000000000001
10,2022-03-17 02:00:00,0.0,0.0,0.0,0.09000000000000001
11,2022-03-17 03:00:00,0.0,0.0,0.0,0.09000000000000001
12,2022-03-17 04:00:00,0.0,0.0,0.0,0.09000000000000001
13,2022-03-17 05:00:00,0.0,0.0,0.0,0.09000000000000001
14,2022-03-17 06:00:00,0.0,0.0,0.0,0.09000000000000001
15,2022-03-17 07:00:00,0.0,0.0,0.0,0.09000000000000001
16,2022-03-17 08:00:00,0.0,0.0,0.0,0.09000000000000001
17,2022-03-17 09:00:00,0.0,0.0,0.0,0.09000000000000001
18,2022-03-17 10:00:00,0.0,0.0,0.0,0.09000000000000001
19,2022-03-17 11:00:00,0.0,0.0,0.0,0.09000000000000001
20,2022-03-17 12:00:00,0.0,0.0,0.0,0.09000000000000001
21,2022-03-17 13:00:00,0.0,0.0,0.0,0.09000000000000001
22,2022-03-17 14:00:00,0.0,0.0,0.0,0.09000000000000001
23,2022-03-17 15:00:00,0.0,0.0,0.0,0.09000000000000001
24,2022-03-17 16:00:00,0.0,0.0,0.0,0.09000000000000001
25,2022-03-17 17:00:00,0.0,0.0,0.0,0.09000000000000001
26,2022-03-17 18:00:00,0.0,0.0,0.0,0.09000000000000001
27,2022-03-17 19:00:00,0.0,0.0,0.0,0.09000000000000001
28,2022-03-17 20:00:00,0.0,0.0,0.0,0.09000000000000001
29,2022-03-17 21:00:00,0.0,0.0,0.0,0.09000000000000001
30,2022-03-17 22:00:00,0.0,0.0,0.0,0.09000000000000001
31,2022-03-17 23:00:00,0.0,0.0,0.0,0.09000000000000001
32,2022-03-18 00:00:00,0.0,0.0,0.0,0.09000000000000001
33,2022-03-18 01:00:00,0.0,0.0,0.0,0.09000000000000001
