,date-time,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
0,2024-07-29 12:00:00,0.0,0.0,0.0,0
1,2024-07-29 13:00:00,0.0,0.0,0.0,0
2,2024-07-29 14:00:00,0.0,0.0,0.0,0
3,2024-07-29 15:00:00,0.0,0.0,0.0,0
4,2024-07-29 16:00:00,0.0,0.0,0.0,0
5,2024-07-29 17:00:00,0.00271081922619816,0.00492569669441448,0.13107805,0
6,2024-07-29 18:00:00,0.00627128305667064,0.01016692972189992,0.674105645,0
7,2024-07-29 19:00:00,0.00802437698667168,0.01381257587816784,0.63043254,0
8,2024-07-29 20:00:00,0.00820177230884472,0.0147955073581386,0.614650195,0
9,2024-07-29 21:00:00,0.011438315066180161,0.01833354338262408,0.6890978058333334,0
10,2024-07-29 22:00:00,0.014673713865154559,0.02054571952790592,0.79222775,0
11,2024-07-29 23:00:00,0.01028845602972432,0.0139867813558584,0.8145370716666666,0
12,2024-07-30 00:00:00,0.01681450524109368,0.022633341682514397,0.82521725,0
13,2024-07-30 01:00:00,0.01152640786037436,0.01531917651587076,0.8340097533333334,0
14,2024-07-30 02:00:00,0.0058840768112112,0.00778048383886128,0.8402936933333333,0
15,2024-07-30 03:00:00,0.01709587845585864,0.02296050805235304,0.8265803866666667,0
16,2024-07-30 04:00:00,0.01523161251012384,0.02183951704990392,0.7762713166666666,0
17,2024-07-30 05:00:00,0.0,0.0,0.775629185,0
18,2024-07-30 06:00:00,0.00649584253731348,0.00913833225984888,0.7714560683333334,0
19,2024-07-30 07:00:00,0.01578686617030284,0.022072973586440763,0.79314119,0
20,2024-07-30 08:00:00,0.01717966139877504,0.022678264230489364,0.8421815016666666,0
21,2024-07-30 09:00:00,0.00558663135309648,0.0073942361278617605,0.8394898999999999,0
22,2024-07-30 10:00:00,0.029527585136695077,0.03909265990745652,0.8390868125000001,0
23,2024-07-30 11:00:00,0.01063395157388544,0.014199708752232481,0.8317150875,0
24,2024-07-30 12:00:00,0.02127507321766968,0.029318858533593357,0.8013934983333333,0
25,2024-07-30 13:00:00,0.01429811347250304,0.01993699855424844,0.799539385,0
26,2024-07-30 14:00:00,0.015137546195533681,0.021652246341966958,0.77963958,0
27,2024-07-30 15:00:00,0.00557998671768624,0.010087847332261922,0.5961823375,0
28,2024-07-30 16:00:00,0.00840673114989696,0.01614004161192144,0.57825117,0
29,2024-07-30 17:00:00,0.00836190319431168,0.01606498573608288,0.5783319833333334,0
30,2024-07-30 18:00:00,0.00419634939920544,0.00804726980456544,0.5671449,0
31,2024-07-30 19:00:00,0.0014193189792828,0.00284069603177424,0.5553610516666666,0
32,2024-07-30 20:00:00,0.01243771658783712,0.0248779123308,0.5553551916666667,0
33,2024-07-30 21:00:00,0.00016123684957056,0.00032129136383328,0.5539193766666667,0
34,2024-07-30 22:00:00,0.00048371054871168003,0.0009638740914998401,0.55407513,0
35,2024-07-30 23:00:00,0.0032132928378139198,0.00636047049328164,0.5596194716666666,0
36,2024-07-31 00:00:00,0.00592291621016712,0.01172100375956304,0.5614166566666666,0
37,2024-07-31 01:00:00,4.52835957024e-05,8.962379448768e-05,0.56139317,0
38,2024-07-31 02:00:00,0.0155801694299598,0.03083306307345864,0.5613935141666666,0
39,2024-07-31 03:00:00,0.006354552192158879,0.01249076513261664,0.5651878833333334,0
40,2024-07-31 04:00:00,0.01286359536699828,0.02517807469047552,0.5679722533333333,0
41,2024-07-31 05:00:00,0.00760456719255564,0.014846012262953281,0.5689304341666667,0
42,2024-07-31 06:00:00,0.00735984358223868,0.01418449527697284,0.5786027316666666,0
43,2024-07-31 07:00:00,0.01167541243015896,0.02073343636149624,0.626847125,0
44,2024-07-31 08:00:00,0.00919952852240484,0.0133071524080074,0.7716403675,0
45,2024-07-31 09:00:00,0.01943819687665944,0.02787460964032464,0.7585918175,0
46,2024-07-31 10:00:00,0.01126708897834332,0.01622520820682424,0.7667682291666668,0
47,2024-07-31 11:00:00,0.01200896642709936,0.01757269471515192,0.7608475216666667,0
48,2024-07-31 12:00:00,0.012289787593067881,0.01849840419039948,0.7365116166666666,0
49,2024-07-31 13:00:00,0.016468443853685278,0.02343895036977456,0.7726926591666667,0
50,2024-07-31 14:00:00,0.01270433708181036,0.01797951981894336,0.7849585433333334,0
51,2024-07-31 15:00:00,0.0166267932258888,0.02352347103701952,0.78545572,0
52,2024-07-31 16:00:00,0.0166267932258888,0.02352347103701952,0.78545572,0
53,2024-07-31 17:00:00,0.015524170956651961,0.02196063428889852,0.7854460858333333,0
54,2024-07-31 18:00:00,0.01542393256853952,0.02181855822088752,0.7854452100000001,0
55,2024-07-31 19:00:00,0.012837587789656801,0.0181710082102824,0.7849733733333334,0
56,2024-07-31 20:00:00,0.013692621379718882,0.01938186508265352,0.78496408,0
57,2024-07-31 21:00:00,0.0137911327266744,0.01942806928218228,0.7881499058333333,0
58,2024-07-31 22:00:00,0.01832634092722428,0.02535176727578124,0.805693245,0
59,2024-07-31 23:00:00,0.013554935324449199,0.018671796591616798,0.8066105733333333,0
60,2024-08-01 00:00:00,0.01883961914490648,0.026219172456645123,0.7967927116666665,0
61,2024-08-01 01:00:00,0.01567694699115408,0.02199679127403696,0.79187137,0
62,2024-08-01 02:00:00,0.0156768706147464,0.02199671199421488,0.7918709166666668,0
63,2024-08-01 03:00:00,0.015676640640831598,0.02199653990365572,0.791862435,0
64,2024-08-01 04:00:00,0.012531878092634398,0.01955870799531084,0.7040966058333334,0
65,2024-08-01 05:00:00,0.01017467476308864,0.01778106415268664,0.6357915141666667,0
66,2024-08-01 06:00:00,0.00995506125410592,0.0173820549181266,0.6357609958333333,0
67,2024-08-01 07:00:00,0.01014405463002384,0.01772391577805856,0.6359116783333333,0
68,2024-08-01 08:00:00,0.01011013692786576,0.01766472955977744,0.6359085,0
69,2024-08-01 09:00:00,0.00848523831151572,0.014825252585537642,0.6359174333333334,0
70,2024-08-01 10:00:00,0.0092755018800846,0.01620124518042252,0.6360991275,0
71,2024-08-01 11:00:00,0.0029314467709246803,0.005082542038355759,0.6444919591666667,0
72,2024-08-01 12:00:00,0.0045587665383408004,0.0078470326702206,0.6452535425,0
73,2024-08-01 13:00:00,0.0,0.0,0.64534633,0
74,2024-08-01 14:00:00,0.0,0.0,0.64534633,0
75,2024-08-01 15:00:00,0.0,0.0,0.64534633,0
76,2024-08-01 16:00:00,0.01548801800922528,0.02666536311863088,0.6456586633333333,0
77,2024-08-01 17:00:00,0.02323202701383792,0.03999804467794632,0.64722033,0
78,2024-08-01 18:00:00,0.00836365060291536,0.01435773425791536,0.64722033,0
79,2024-08-01 19:00:00,0.01767433878724644,0.030338249968470957,0.6473275408333333,0
80,2024-08-01 20:00:00,0.01237675805760384,0.02124185510756016,0.64740412,0
81,2024-08-01 21:00:00,0.01237675805760384,0.02124185510756016,0.64740412,0
82,2024-08-01 22:00:00,0.01237675805760384,0.02124185510756016,0.64740412,0
83,2024-08-01 23:00:00,0.00928256854320288,0.01593139133067012,0.64739684,0
84,2024-08-02 00:00:00,0.0038366480748477597,0.0065103357035800795,0.6499888483333334,0
85,2024-08-02 01:00:00,0.021015389736957598,0.0356216362481448,0.6630623666666667,0
86,2024-08-02 02:00:00,0.008476256063614318,0.014193807840349201,0.663408435,0
87,2024-08-02 03:00:00,0.012817809316906561,0.02143538744581944,0.665078135,0
88,2024-08-02 04:00:00,0.00935006784482016,0.015567888710615041,0.6677052149999999,0
89,2024-08-02 05:00:00,0.00584771020641216,0.00970041824543736,0.6696091183333334,0
90,2024-08-02 06:00:00,0.00871862128770456,0.01445952648356244,0.669614225,0
91,2024-08-02 07:00:00,0.004848671455662239,0.00806145333963552,0.6689114866666666,0
92,2024-08-02 08:00:00,0.011210261305177799,0.01864000886579856,0.6689524649999999,0
93,2024-08-02 09:00:00,0.006837919386678719,0.011367840831797161,0.6672149316666666,0
94,2024-08-02 10:00:00,0.0019139861036534397,0.0031479962594133603,0.6755634783333333,0
95,2024-08-02 11:00:00,0.019701408315735,0.032374494342413636,0.6758732050000001,0
96,2024-08-02 12:00:00,0.01178829566596404,0.01935903924451692,0.6764525558333334,0
97,2024-08-02 13:00:00,0.011461029604863842,0.01880789650071984,0.67676086,0
98,2024-08-02 14:00:00,0.01146109167047124,0.018807940960014962,0.67683553,0
99,2024-08-02 15:00:00,0.01110221941386168,0.018223205027094718,0.6769927691666666,0
100,2024-08-02 16:00:00,0.01067185282903344,0.01814879091842208,0.65748539,0
101,2024-08-02 17:00:00,0.006225247483602841,0.01058679470241288,0.6556727941666667,0
102,2024-08-02 18:00:00,0.0,0.0,0.65313516,0
103,2024-08-02 19:00:00,0.00274379672819088,0.00468590408038872,0.6502310183333334,0
104,2024-08-02 20:00:00,0.01703552834914776,0.02673642489762816,0.7037435783333333,0
105,2024-08-02 21:00:00,0.0083299891726476,0.013601202744276,0.6804971008333333,0
